Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20199738,Electrical,Street Light Not Working,2021-12-31 11:12:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20199737,Electrical,Park Lights Not Working,2021-12-31 11:08:00.000000000,Jnanabharathi Ward,Closed,attended,Gavi Siddiah/AEE
20199736,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2021-12-31 11:07:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20199735,Electrical,Street Light Not Working,2021-12-31 11:03:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20199734,Electrical,Street Light Not Working,2021-12-31 11:01:00.000000000,Koramangala,Closed,Attended.,Jnanesh/AEE
20199733,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 11:01:00.000000000,Ejipura,Closed,"As attended by Junior Health Inspector(JHI), your complaint has been closed. If issue persist do contact JHI.  Practice segregation of waste & hand over to BBMP collection system. Help BBMP by encouraging others to follow.",Santoshkumar/AEE
20199732,Electrical,Street Light Not Working,2021-12-31 10:56:00.000000000,Yeshwanthpur,Closed,attended,Gavi Siddiah/AEE
20199731,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 10:51:00.000000000,Manorayanapalya,Closed,Attended,Rudramuni/AEE
20199730,Electrical,Street Light Not Working,2021-12-31 10:48:00.000000000,J.P.Nagar,Closed,Attended.,Umesh/AEE
20199729,Electrical,Street Light Not Working,2021-12-31 10:43:00.000000000,Giri Nagar,Closed,Attended.,Jnanesh/AEE
20199728,CORONA COVID19,Others,2021-12-31 10:42:00.000000000,Mathikere,Registered,Forwarded Task,Dr.Balchandar/CHO
20199727,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 10:41:00.000000000,Doddabommasandra,Closed,Attended,Shivakumar/AEE
20199726,Electrical,Street Light Not Working,2021-12-31 10:40:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20199725,Electrical,Street Light Not Working,2021-12-31 10:38:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20199724,Electrical,Street Light Not Working,2021-12-31 10:38:00.000000000,Kottigepalya,Closed,attended,Gavi Siddiah/AEE
20199723,veterinary,Stray dog related complaints,2021-12-31 10:35:00.000000000,Jakkur,Closed,Attended,Dr M H Reddy/ADAH
20199722,Road Maintenance(Engg),Road side drains,2021-12-31 10:34:00.000000000,Varthur,Rejected,"Citizen not responding to the call, we tried more than 5 times call, so complaint will be rejected  ( This Complaint Belongs To BWSSB deportment )",BBMP Whatsapp/Customer Support Representative
20199721,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 10:29:00.000000000,Hombegowda Nagar,Closed,Attended,Ranga Swamy/AEE
20199720,Health Dept,Increase in mosquito density,2021-12-31 10:25:00.000000000,Hemmigepura,Closed,Attended,Dr vivekanada/MOH
20199719,Electrical,Street Light Not Working,2021-12-31 10:24:00.000000000,Hemmigepura,Closed,attended,Gavi Siddiah/AEE
20199718,Road Maintenance(Engg),Potholes,2021-12-31 10:22:00.000000000,Koramangala,Rejected,this complaint belongs to road infrastructure,BBMP Whatsapp/Customer Support Representative
20199717,Electrical,Street Light Not Working,2021-12-31 10:22:00.000000000,Laggere,Closed,attended,Gavi Siddiah/AEE
20199716,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 10:19:00.000000000,Giri Nagar,Closed,clr,Shashikala/AEE
20199715,Electrical,Street Light Not Working,2021-12-31 10:15:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20199714,Electrical,Street Light Not Working,2021-12-31 10:15:00.000000000,Sri Nagar,Closed,Attended.,Jnanesh/AEE
20199713,Electrical,Street Light Not Working,2021-12-31 10:10:00.000000000,Kottigepalya,Closed,attended,Gavi Siddiah/AEE
20199712,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 10:08:00.000000000,Anjanapur,Closed,Attend the complent,Santhosh Kumar H S/AEE
20199711,Electrical,Street Light Not Working,2021-12-31 10:08:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20199710,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 10:02:00.000000000,Giri Nagar,Closed,clr,Shashikala/AEE
20199709,Road Maintenance(Engg),footpath encroachment,2021-12-31 10:00:00.000000000,Chikpete,Closed,Closed,Hemalatha/AEE
20199708,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 09:56:00.000000000,Ullalu,Closed,Attended,Smt Poornima J B/AEE
20199707,Electrical,Street Light Not Working,2021-12-31 09:54:00.000000000,Chikpete,Closed,attended,Suresh/AEE
20199706,Electrical,Street Light Not Working,2021-12-31 09:52:00.000000000,H.M.T,Closed,attended,Gavi Siddiah/AEE
20199705,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 09:50:00.000000000,Vishwanathnagenahalli,Closed,Attended,Rudramuni/AEE
20199704,Electrical,Street Light Not Working,2021-12-31 09:50:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20199703,Electrical,Street Light Not Working,2021-12-31 09:48:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20199702,Electrical,Requirement For New Street Lights,2021-12-31 09:45:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20199701,Electrical,Street Light Not Working,2021-12-31 09:43:00.000000000,Marenahalli,Closed,attended,Suresh/AEE
20199700,Electrical,Street Light Not Working,2021-12-31 09:42:00.000000000,Vijay Nagar,Closed,Attended.,Umesh/AEE
20199699,Road Maintenance(Engg),Road side drains,2021-12-31 09:39:00.000000000,C.V.Raman Nagar,Closed,Resolved,Srinivas/AE
20199698,Road Maintenance(Engg),Road cutting,2021-12-31 09:37:00.000000000,HBR Layout,Closed,Complaint resolved,T C Ravikumar/AEE
20199697,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 09:34:00.000000000,Manorayanapalya,Closed,Attended,Rudramuni/AEE
20199696,Road Maintenance(Engg),footpath encroachment,2021-12-31 09:33:00.000000000,Shettyhalli,Rejected,"Rejected , This is a Road Infra complaint so Please give written complaint to Nearby BBMP ward Office",BBMP Whatsapp/Customer Support Representative
20199695,Electrical,Street Light Not Working,2021-12-31 09:29:00.000000000,Yelachenahalli,Closed,Attended,Sandeep/AEE
20199694,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 09:26:00.000000000,Koramangala,Closed,"As attended by Junior Health Inspector(JHI), your complaint has been closed. If issue persist do contact JHI.  Practice segregation of waste & hand over to BBMP collection system. Help BBMP by encouraging others to follow.",Santoshkumar/AEE
20199693,Road Maintenance(Engg),Potholes,2021-12-31 09:26:00.000000000,Horamavu,Closed,Attended,Vinay/AEE
20199692,Electrical,Street Light Not Working,2021-12-31 09:26:00.000000000,Basavanapura,Closed,Attended,Sharath Kumar/AEE
20199691,Electrical,Street Light Not Working,2021-12-31 09:19:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20199690,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 09:17:00.000000000,Someshwara,Closed,Attended,SWM AEE Ward 1 to 4/AEE
20199689,Electrical,Street Light Not Working,2021-12-31 09:13:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20199688,Electrical,Street Light Not Working,2021-12-31 09:10:00.000000000,Ramamurthy Nagar,Closed,Attended,Sharath Kumar/AEE
20199687,Electrical,Street Light Not Working,2021-12-31 09:08:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20199686,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 09:06:00.000000000,Malleshwaram,Closed,Resolved,Rekka/AEE
20199685,Road Maintenance(Engg),Potholes,2021-12-31 09:02:00.000000000,Begur,Closed,BWSSB Work under progress,Nilkanthaya/AEE
20199684,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 09:01:00.000000000,Yelahanka old Satellite Town,Closed,Attended,SWM AEE Ward 1 to 4/AEE
20199683,Electrical,Street Light Not Working,2021-12-31 08:50:00.000000000,T-Dasarahalli,Closed,Attended,Gurappa Y Doddamani/AEE
20199682,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 08:48:00.000000000,Hoodi,Closed,...,SWM AEE Mahadevapura sub division/AEE
20199681,Electrical,Street Light Not Working,2021-12-30 08:47:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199680,Lakes,Sewage inflow to lake,2021-12-31 08:39:00.000000000,Jakkur,Rejected,"Rejected , This Complaints is comes under BWSSB Dept so call 1916 ,  and invalid Problem Description",BBMP Whatsapp/Customer Support Representative
20199679,Road Maintenance(Engg),water stagnation,2021-12-31 08:38:00.000000000,Bellandur,Closed,Complaint attended,Markandiaha/AEE
20199678,Electrical,Street Light Not Working,2021-12-31 08:34:00.000000000,Mahalakshmipuram,Closed,attended,Suresh/AEE
20199677,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 08:30:00.000000000,Malleshwaram,Closed,Resolved,Rekka/AEE
20199676,Electrical,Street Light Not Working,2021-12-31 08:27:00.000000000,BTM Layout,Closed,Attended.,Jnanesh/AEE
20199675,Electrical,Street Light Not Working,2021-12-31 08:26:00.000000000,Kacharakanahalli,Closed,Attended,Durga Prasad/AEE
20199674,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 08:17:00.000000000,Ramamurthy Nagar,Closed,Clear,Chandrakala K/JHI
20199673,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 08:13:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20199672,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 08:07:00.000000000,Dodda Bidarkallu,Rejected,"REJECTED, AS PER CITIZEN CONFORMATION, THIS COMPLAINT HAS BEEN REJECTED",BBMP Whatsapp/Customer Support Representative
20199671,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 07:52:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20199670,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 07:52:00.000000000,Pulikeshi Nagar,Closed,Attended,Jyothi/AEE
20199669,Road Maintenance(Engg),Potholes,2021-12-31 07:51:00.000000000,Kottigepalya,Closed,Resolved,Hemanth/AEE
20199668,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 07:48:00.000000000,Mangammanapalya,Closed,Resolved,Netravathi/AEE
20199667,Electrical,Street Lights Switched On During Day Time,2021-12-31 07:48:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20199666,Solid Waste (Garbage) Related,Sweeping not done,2021-12-31 07:45:00.000000000,Mangammanapalya,Closed,Resolved,Netravathi/AEE
20199665,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-31 07:45:00.000000000,Jnanabharathi Ward,Closed,C,Prakash /AEE
20199664,Electrical,Street Light Not Working,2021-12-31 07:44:00.000000000,Hoodi,Closed,Attended,Sharath Kumar/AEE
20199663,veterinary,Animal birth control/neutering of stray dogs,2021-12-31 07:42:00.000000000,Sampangiram Nagar,Closed,\N,DR Mallappa Devadu/ADAH
20199662,Road Maintenance(Engg),Road side drains,2021-12-31 07:37:00.000000000,Bagalagunte,Closed,Attended,Ranganath/AEE
20199661,Road Maintenance(Engg),Road side drains,2021-12-31 07:27:00.000000000,Bagalagunte,Closed,Attended,Ranganath/AEE
20199660,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 07:22:00.000000000,Katriguppe,Closed,It's cleared,Shashikala/AEE
20199659,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 07:21:00.000000000,Basavanagudi,Closed,Ok,Shashikala/AEE
20199658,Road Maintenance(Engg),Road cutting,2021-12-31 07:18:00.000000000,Garudacharpalya,Closed,Closed,Srinivas Murthy/AEE
20199657,Electrical,Street Light Not Working,2021-12-31 06:57:00.000000000,Horamavu,Closed,Attended,Sharath Kumar/AEE
20199656,Electrical,Street Light Not Working,2021-12-31 05:28:00.000000000,Ulsoor,Closed,Attended,Sandeep Singh/AEE
20199655,Electrical,Street Light Not Working,2021-12-31 04:25:00.000000000,Rajaji Nagar,Closed,attended,Suresh/AEE
20199654,veterinary,Stray dog related complaints,2021-12-31 01:05:00.000000000,Jnanabharathi Ward,Rejected,"REJECTED, AS PER CITIZEN CONFORMATION, THIS COMPLAINT HAS BEEN REJECTED",BBMP Whatsapp/Customer Support Representative
20199653,Electrical,Street Light Not Working,2021-12-31 12:38:00.000000000,S.K.Garden,Closed,Attended,Sandeep Singh/AEE
20199652,Electrical,Street Light Not Working,2021-12-31 12:20:00.000000000,Doddanekkundi,Closed,Attended,Sharath Kumar/AEE
20199651,Solid Waste (Garbage) Related,Garbage dump,2021-12-31 12:11:00.000000000,Bapuji Nagar,Closed,cleared,Shobha/AEE
20199650,Others,Others,2021-12-30 11:54:00.000000000,Someshwara,Rejected,"REJECTED, AS PER CITIZEN CONFORMATION, THIS COMPLAINT HAS BEEN REJECTED",BBMP Whatsapp/Customer Support Representative
20199649,Road Maintenance(Engg),Road cutting,2021-12-30 11:36:00.000000000,Shankaramata,Closed,Resolved,Ranganatha H/AEE
20199648,Electrical,Street Light Not Working,2021-12-30 11:27:00.000000000,Marenahalli,Closed,attended,Suresh/AEE
20199647,Solid Waste (Garbage) Related,Garbage dump,2021-12-30 11:23:00.000000000,Kavalbyrasandra,Closed,Attended,Jyothi/AEE
20199646,Electrical,Street Light Not Working,2021-12-30 11:01:00.000000000,Vijay Nagar,Closed,Attended.,Umesh/AEE
20199645,Electrical,Street Light Not Working,2021-12-30 10:25:00.000000000,Ullalu,Closed,attended,Gavi Siddiah/AEE
20199644,Electrical,Earthing Issue relate to Electric Poles/Panel Boards,2021-12-30 10:16:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199643,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2021-12-30 10:12:00.000000000,Someshwara,Closed,Attended complaint,SWM AEE Ward 1 to 4/AEE
20199642,Electrical,Street Light Not Working,2021-12-30 10:09:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20199641,Electrical,Street Light Not Working,2021-12-30 10:06:00.000000000,Kempegowda Ward,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199640,Electrical,Street Light Not Working,2021-12-30 10:01:00.000000000,J.P.Nagar,Closed,Attended.,Umesh/AEE
20199639,Electrical,Street Light Not Working,2021-12-30 09:59:00.000000000,Benniganahalli,Closed,Attended,Durga Prasad/AEE
20199638,Electrical,Street Light Not Working,2021-12-30 09:56:00.000000000,Hombegowda Nagar,Closed,Attended.,Jnanesh/AEE
20199637,Electrical,Street Light Not Working,2021-12-30 09:54:00.000000000,Someshwara,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199636,Road Maintenance(Engg),Debris Removal / Construction Material,2021-12-30 09:51:00.000000000,Nayandanahalli,Closed,closed,Alok Sheety/AEE
20199635,Electrical,Street Light Not Working,2021-12-30 09:42:00.000000000,Herohalli,Closed,attended,Gavi Siddiah/AEE
20199634,Electrical,Street Light Not Working,2021-12-30 09:34:00.000000000,Doddanekkundi,Closed,Attended,Sharath Kumar/AEE
20199633,Electrical,Street Light Not Working,2021-12-30 09:29:00.000000000,Hosakerehalli,Closed,Attended.,Umesh/AEE
20199632,Electrical,Street Light Not Working,2021-12-30 09:19:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20199631,Electrical,Street Light Not Working,2021-12-30 09:13:00.000000000,Hagadooru,Closed,Attended,Sharath Kumar/AEE
20199630,Electrical,Street Light Not Working,2021-12-30 09:08:00.000000000,Dodda Bidarkallu,Closed,attended,Gavi Siddiah/AEE
20199629,Electrical,Street Light Not Working,2021-12-30 09:07:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199628,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2021-12-30 09:07:00.000000000,Vidyaranyapura,Closed,Attended,Shivakumar/AEE
20199627,Electrical,Street Light Not Working,2021-12-30 08:55:00.000000000,Puttenahalli,Closed,Attended,Sandeep/AEE
20199626,Electrical,Street Light Not Working,2021-12-30 08:38:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20199625,Electrical,Street Light Not Working,2021-12-30 08:37:00.000000000,Jnanabharathi Ward,Closed,attended,Gavi Siddiah/AEE
20199624,Electrical,Street Light Not Working,2021-12-30 08:30:00.000000000,Hosahalli,Closed,Attended.,Umesh/AEE
20199623,Electrical,Street Light Not Working,2021-12-30 08:28:00.000000000,HBR Layout,Closed,Attended,Durga Prasad/AEE
20199622,Electrical,Street Light Not Working,2021-12-30 08:21:00.000000000,Bagalagunte,Closed,Attended,Gurappa Y Doddamani/AEE
20199621,Electrical,Street Light Not Working,2021-12-30 08:18:00.000000000,Marenahalli,Closed,attended,Suresh/AEE
20199620,Electrical,Street Light Not Working,2021-12-30 08:18:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199619,Electrical,Street Light Not Working,2021-12-30 08:14:00.000000000,Rajagopala Nagar,Closed,Attended,Gurappa Y Doddamani/AEE
20199618,Electrical,Street Light Not Working,2021-12-30 08:10:00.000000000,Shivaji Nagar,Closed,Attended,Sandeep Singh/AEE
20199617,Electrical,Street Light Not Working,2021-12-30 08:10:00.000000000,Byrasandra,Closed,Attended.,Umesh/AEE
20199616,Electrical,Street Light Not Working,2021-12-30 08:09:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20199615,Electrical,Street Light Not Working,2021-12-30 08:05:00.000000000,Shankaramata,Closed,attended,Suresh/AEE
20199614,Road Maintenance(Engg),Footpath,2021-12-30 08:05:00.000000000,Maruthi Seva Nagar,Closed,Problem resolved,Vinayaka  Vasudev/AEE
20199613,Electrical,Street Light Not Working,2021-12-30 08:03:00.000000000,Byatarayanapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20199612,Electrical,Street Light Not Working,2021-12-30 07:55:00.000000000,Rajarajeshwari Nagar,Closed,attended,Gavi Siddiah/AEE
20199611,Electrical,Street Light Not Working,2021-12-30 07:48:00.000000000,Rayapuram,Closed,attended,Suresh/AEE
20199610,Electrical,Street Light Not Working,2021-12-30 07:39:00.000000000,Aramane Nagar,Closed,attended,Suresh/AEE
20199609,Electrical,Street Light Not Working,2021-12-30 07:39:00.000000000,Singasandra,Closed,Attended,Sandeep/AEE
20199608,Electrical,Street Light Not Working,2021-12-30 07:36:00.000000000,Kavalbyrasandra,Closed,Attended,Sandeep Singh/AEE
20199607,Road Maintenance(Engg),Potholes,2021-12-30 07:32:00.000000000,Chowdeshwari Ward,Closed,close,Ram sanjeevaiah/AEE
20199606,Electrical,Street Light Not Working,2021-12-30 07:29:00.000000000,Visvesvarapuram,Closed,Attended.,Jnanesh/AEE
20199605,Electrical,Street Light Not Working,2021-12-30 07:28:00.000000000,Vidyapeetha,Closed,Attended.,Jnanesh/AEE
20199604,Electrical,Street Light Not Working,2021-12-30 07:28:00.000000000,Gayathri Nagar,Closed,attended,Suresh/AEE
